image_id,split,sat_image_path,mask_path,urban_land,agriculture_land,rangeland,forest_land,water,barren_land,unknown
103665,train,train/103665_sat_14.jpg,train/103665_mask_14.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103665,train,train/103665_sat_15.jpg,train/103665_mask_15.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_0.jpg,train/103730_mask_0.png,0.0,0.7421718142594729,0.2578281857405271,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_1.jpg,train/103730_mask_1.png,0.0,0.9721341150839421,0.027865884916057928,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_2.jpg,train/103730_mask_2.png,0.0,0.915425156990901,0.08457484300909907,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_3.jpg,train/103730_mask_3.png,0.0,0.9802506514588406,0.019749348541159385,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_4.jpg,train/103730_mask_4.png,0.0,0.3171696783288479,0.6828303216711521,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_5.jpg,train/103730_mask_5.png,0.0,0.4023959801785638,0.5976040198214362,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_6.jpg,train/103730_mask_6.png,0.0,0.865596565423555,0.13440343457644496,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_7.jpg,train/103730_mask_7.png,0.04318584732367893,0.9568141526763211,0.0,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_8.jpg,train/103730_mask_8.png,0.0,0.99690557050707,0.0030944294929300697,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_9.jpg,train/103730_mask_9.png,0.0,0.8297716690161904,0.17022833098380966,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_10.jpg,train/103730_mask_10.png,0.0,0.7433545858430518,0.2566454141569482,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_11.jpg,train/103730_mask_11.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_12.jpg,train/103730_mask_12.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_13.jpg,train/103730_mask_13.png,0.0,0.549582959545474,0.450417040454526,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_14.jpg,train/103730_mask_14.png,0.0,0.7427191464821222,0.2572808535178777,0.0,0.0,0.0,0.0
103730,train,train/103730_sat_15.jpg,train/103730_mask_15.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_0.jpg,train/104113_mask_0.png,0.8149322909991883,0.0,0.0,0.0,0.0,0.18506770900081165,0.0
104113,train,train/104113_sat_1.jpg,train/104113_mask_1.png,0.9799996796104062,0.0,0.0,0.0,0.0,0.020000320389593745,0.0
104113,train,train/104113_sat_2.jpg,train/104113_mask_2.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_3.jpg,train/104113_mask_3.png,0.8717400358836345,0.12547791447733778,0.0,0.0,0.0,0.0,0.0027820496390277244
104113,train,train/104113_sat_4.jpg,train/104113_mask_4.png,0.9661535093340168,0.0,0.03384649066598317,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_5.jpg,train/104113_mask_5.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_6.jpg,train/104113_mask_6.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_7.jpg,train/104113_mask_7.png,0.9565258020419497,0.004271861249946602,0.038908646247169894,0.0,0.0,0.0,0.00029369046093382885
104113,train,train/104113_sat_8.jpg,train/104113_mask_8.png,0.9997677175445342,0.0,0.00023228245546584646,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_9.jpg,train/104113_mask_9.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_10.jpg,train/104113_mask_10.png,0.9917232688282285,0.0,0.007828185740527148,0.0,0.0,0.0004485454312443932,0.0
104113,train,train/104113_sat_11.jpg,train/104113_mask_11.png,0.9153183604596523,0.0,0.08200104660600624,0.0,0.0,0.0026805929343414925,0.0
104113,train,train/104113_sat_12.jpg,train/104113_mask_12.png,0.6302570592507155,0.0,0.3697429407492845,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_13.jpg,train/104113_mask_13.png,0.9607415951129907,0.0,0.03925840488700927,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_14.jpg,train/104113_mask_14.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104113,train,train/104113_sat_15.jpg,train/104113_mask_15.png,0.7151763210730916,0.0,0.28482367892690846,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_0.jpg,train/10452_mask_0.png,0.6698438634713144,0.0,0.33015613652868553,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_1.jpg,train/10452_mask_1.png,0.3435350719808621,0.5789520056388568,0.07751292238028108,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_2.jpg,train/10452_mask_2.png,0.05983275663206459,0.8943835704216327,0.043260604895552994,0.0,0.0025230680507497116,0.0,0.0
10452,train,train/10452_sat_3.jpg,train/10452_mask_3.png,0.0,0.7716877055833227,0.0,0.22831229441667736,0.0,0.0,0.0
10452,train,train/10452_sat_4.jpg,train/10452_mask_4.png,0.6052693408518092,0.012457815370156777,0.3822728437780341,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_5.jpg,train/10452_mask_5.png,0.3204670212311504,0.4296023965141612,0.24993058225468837,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_6.jpg,train/10452_mask_6.png,0.1283854500405827,0.6536668589004229,0.2179476910589944,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_7.jpg,train/10452_mask_7.png,0.009609017899098637,0.8029764193259002,0.17788831218762013,0.009526250587380922,0.0,0.0,0.0
10452,train,train/10452_sat_8.jpg,train/10452_mask_8.png,0.6806036139946174,0.0,0.31939638600538256,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_9.jpg,train/10452_mask_9.png,0.4450478448459994,0.0,0.5549521551540006,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_10.jpg,train/10452_mask_10.png,0.4611233927122047,0.01284228288265197,0.5260343244051433,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_11.jpg,train/10452_mask_11.png,0.017074095433380322,0.029694775513691315,0.9532311290529284,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_12.jpg,train/10452_mask_12.png,0.8730456234781494,0.0,0.12695437652185057,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_13.jpg,train/10452_mask_13.png,0.6120108718868811,0.0,0.38798912811311886,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_14.jpg,train/10452_mask_14.png,0.4100826605151865,0.0,0.5899173394848135,0.0,0.0,0.0,0.0
10452,train,train/10452_sat_15.jpg,train/10452_mask_15.png,0.478456469733863,0.0,0.521543530266137,0.0,0.0,0.0,0.0
10901,train,train/10901_sat_0.jpg,train/10901_mask_0.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10901,train,train/10901_sat_1.jpg,train/10901_mask_1.png,0.8084417318125507,0.0,0.0,0.0,0.0,0.19155826818744928,0.0
10901,train,train/10901_sat_2.jpg,train/10901_mask_2.png,0.4519015122388825,0.0,0.0,0.0,0.0,0.5480984877611175,0.0
10901,train,train/10901_sat_3.jpg,train/10901_mask_3.png,0.11720919304540989,0.0,0.0,0.0,0.0,0.8827908069545901,0.0
10901,train,train/10901_sat_4.jpg,train/10901_mask_4.png,0.9088011021402025,0.0,0.0,0.0,0.0,0.09119889785979751,0.0
10901,train,train/10901_sat_5.jpg,train/10901_mask_5.png,0.46571030372933486,0.0,0.0,0.0,0.0,0.5342896962706651,0.0
10901,train,train/10901_sat_6.jpg,train/10901_mask_6.png,0.041025887479174676,0.0,0.0,0.0,0.0,0.9589741125208253,0.0
10901,train,train/10901_sat_7.jpg,train/10901_mask_7.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10901,train,train/10901_sat_8.jpg,train/10901_mask_8.png,0.8153621470374642,0.0,0.0,0.0,0.010305865265496176,0.1743319876970396,0.0
10901,train,train/10901_sat_9.jpg,train/10901_mask_9.png,0.5378967491135888,0.0,0.0,0.0,0.0,0.4621032508864112,0.0
10901,train,train/10901_sat_10.jpg,train/10901_mask_10.png,0.0639604425648255,0.0,0.0,0.0,0.0,0.9360395574351745,0.0
10901,train,train/10901_sat_11.jpg,train/10901_mask_11.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10901,train,train/10901_sat_12.jpg,train/10901_mask_12.png,0.2187006066042975,0.0,0.0,0.0,0.015464137724806698,0.7658352556708958,0.0
10901,train,train/10901_sat_13.jpg,train/10901_mask_13.png,0.7336521209791106,0.0,0.0,0.0,0.0,0.2663478790208894,0.0
10901,train,train/10901_sat_14.jpg,train/10901_mask_14.png,0.09690984236831987,0.0,0.0,0.0,0.0,0.9030901576316801,0.0
10901,train,train/10901_sat_15.jpg,train/10901_mask_15.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111335,train,train/111335_sat_0.jpg,train/111335_mask_0.png,0.0,0.0,0.022979943611431502,0.9079867785894314,0.0,0.06903327779913708,0.0
111335,train,train/111335_sat_1.jpg,train/111335_mask_1.png,0.0,0.0,0.13278012730146524,0.7420249690290059,0.0,0.12519490366952882,0.0
111335,train,train/111335_sat_2.jpg,train/111335_mask_2.png,0.0,0.0,0.02528407877312145,0.9582959545473964,0.01641996667948225,0.0,0.0
111335,train,train/111335_sat_3.jpg,train/111335_mask_3.png,0.0,0.0,0.10852663505489342,0.8914733649451065,0.0,0.0,0.0
111335,train,train/111335_sat_4.jpg,train/111335_mask_4.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111335,train,train/111335_sat_5.jpg,train/111335_mask_5.png,0.0,0.0,0.006760220428040497,0.9644287453543509,0.0,0.02881103421760861,0.0
111335,train,train/111335_sat_6.jpg,train/111335_mask_6.png,0.0,0.0,0.28210837711991116,0.5776517578709044,0.053291469093083854,0.08694839591610065,0.0
111335,train,train/111335_sat_7.jpg,train/111335_mask_7.png,0.0,0.0,0.0043973471741637835,0.9879426716220258,0.005937887137425777,0.0017220940663847239,0.0
111335,train,train/111335_sat_8.jpg,train/111335_mask_8.png,0.0,0.11678734674697766,0.0,0.8832126532530223,0.0,0.0,0.0
111335,train,train/111335_sat_9.jpg,train/111335_mask_9.png,0.0,0.0,0.030437011405869536,0.9655501089324618,0.0,0.004012879661668589,0.0
111335,train,train/111335_sat_10.jpg,train/111335_mask_10.png,0.0,0.006402452048357469,0.32268571916784144,0.5769549105045069,0.0,0.09395691827929428,0.0
111335,train,train/111335_sat_11.jpg,train/111335_mask_11.png,0.0,0.0,0.09019234055277885,0.7897042804049724,0.0,0.12010337904224871,0.0
111335,train,train/111335_sat_12.jpg,train/111335_mask_12.png,0.0,0.06360267418514247,0.0,0.9363973258148576,0.0,0.0,0.0
111335,train,train/111335_sat_13.jpg,train/111335_mask_13.png,0.0,0.0,0.0,0.9682493912597718,0.005537400145243282,0.026213208594984834,0.0
111335,train,train/111335_sat_14.jpg,train/111335_mask_14.png,0.0,0.3698817762399077,0.0,0.6301182237600923,0.0,0.0,0.0
111335,train,train/111335_sat_15.jpg,train/111335_mask_15.png,0.0,0.28246347558631296,0.0,0.7175365244136871,0.0,0.0,0.0
114433,train,train/114433_sat_0.jpg,train/114433_mask_0.png,0.0,0.5743357255756333,0.4256642744243667,0.0,0.0,0.0,0.0
114433,train,train/114433_sat_1.jpg,train/114433_mask_1.png,0.0,0.9137431116237344,0.08625688837626554,0.0,0.0,0.0,0.0
114433,train,train/114433_sat_2.jpg,train/114433_mask_2.png,0.0,0.6606273228245546,0.33778140885984026,0.0,0.0,0.0015912683156051092,0.0
114433,train,train/114433_sat_3.jpg,train/114433_mask_3.png,0.0,0.5605856721773677,0.306559442949293,0.0,0.0,0.13285488487333932,0.0
114433,train,train/114433_sat_4.jpg,train/114433_mask_4.png,0.0,0.4432483232944594,0.5567516767055406,0.0,0.0,0.0,0.0
114433,train,train/114433_sat_5.jpg,train/114433_mask_5.png,0.0,0.4788355974197958,0.5211644025802042,0.0,0.0,0.0,0.0
114433,train,train/114433_sat_6.jpg,train/114433_mask_6.png,0.0,0.16210912469562988,0.8378908753043701,0.0,0.0,0.0,0.0
114433,train,train/114433_sat_7.jpg,train/114433_mask_7.png,0.0,0.3190466273655432,0.5638162672476398,0.0,0.0,0.11713710538681704,0.0
114433,train,train/114433_sat_8.jpg,train/114433_mask_8.png,0.0,0.23878636421889016,0.4844984834892563,0.27671515229185356,0.0,0.0,0.0
114433,train,train/114433_sat_9.jpg,train/114433_mask_9.png,0.0,0.5639284036054509,0.21723215429962836,0.21883944209492076,0.0,0.0,0.0
114433,train,train/114433_sat_10.jpg,train/114433_mask_10.png,0.0,0.7902676321073091,0.19218836772181638,0.0,0.0,0.01754400017087445,0.0
114433,train,train/114433_sat_11.jpg,train/114433_mask_11.png,0.0,0.5179845358622752,0.37813714810542953,0.0,0.0,0.10387831603229528,0.0
114433,train,train/114433_sat_12.jpg,train/114433_mask_12.png,0.0,2.1359306249733008e-05,0.2061413345294545,0.6872436883250032,0.0,0.10659361783929258,0.0
114433,train,train/114433_sat_13.jpg,train/114433_mask_13.png,0.0,0.2548031739929087,0.08137094707163911,0.6638258789354522,0.0,0.0,0.0
114433,train,train/114433_sat_14.jpg,train/114433_mask_14.png,0.0,0.3073817762399077,0.0,0.6541421034644794,0.0,0.0384761202956128,0.0
114433,train,train/114433_sat_15.jpg,train/114433_mask_15.png,0.0,0.7016051518646674,0.09561760434021103,0.03251153402537486,0.0,0.17026570976974667,0.0
114473,train,train/114473_sat_0.jpg,train/114473_mask_0.png,0.0,0.9918300653594772,0.008169934640522876,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_1.jpg,train/114473_mask_1.png,0.0,0.32549980776624376,0.6745001922337562,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_2.jpg,train/114473_mask_2.png,0.0,0.6462258105856722,0.3537741894143278,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_3.jpg,train/114473_mask_3.png,0.0,0.8817628903413217,0.11823710965867829,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_4.jpg,train/114473_mask_4.png,0.0,0.49926844376094665,0.5007315562390534,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_5.jpg,train/114473_mask_5.png,0.0,0.6195426972531932,0.37986191208509545,0.0,0.0,0.0005953906617113076,0.0
114473,train,train/114473_sat_6.jpg,train/114473_mask_6.png,0.0,0.9014882096629502,0.09851179033704985,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_7.jpg,train/114473_mask_7.png,0.0,0.9576525054466231,0.042347494553376906,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_8.jpg,train/114473_mask_8.png,0.0,0.3930619633474305,0.5750512623349994,0.031886774317570164,0.0,0.0,0.0
114473,train,train/114473_sat_9.jpg,train/114473_mask_9.png,0.0,0.5160435089068307,0.4839564910931693,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_10.jpg,train/114473_mask_10.png,0.0,0.7520478234866932,0.24795217651330684,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_11.jpg,train/114473_mask_11.png,0.0,0.16532637019949592,0.8346736298005041,0.0,0.0,0.0,0.0
114473,train,train/114473_sat_12.jpg,train/114473_mask_12.png,0.0,0.750579371182024,0.24462546456491094,0.003006322354649921,0.0,0.0017888418984151394,0.0
114473,train,train/114473_sat_13.jpg,train/114473_mask_13.png,0.0,0.2098872228630014,0.7891115596565423,0.0,0.0,0.0010012174804562347,0.0
114473,train,train/114473_sat_14.jpg,train/114473_mask_14.png,0.0,0.6809960912469563,0.2689670639497629,0.050036844803280786,0.0,0.0,0.0
114473,train,train/114473_sat_15.jpg,train/114473_mask_15.png,0.0,0.36369291725404757,0.3053206031868085,0.3309864795591439,0.0,0.0,0.0
114577,train,train/114577_sat_0.jpg,train/114577_mask_0.png,0.0,0.0,0.0,0.0,0.057776923405527786,0.9422230765944722,0.0
114577,train,train/114577_sat_1.jpg,train/114577_mask_1.png,0.0,0.0,0.0,0.0,0.006215558118672306,0.9937844418813276,0.0
114577,train,train/114577_sat_2.jpg,train/114577_mask_2.png,0.0,0.0,0.0,0.0,0.015824576017770944,0.984175423982229,0.0
114577,train,train/114577_sat_3.jpg,train/114577_mask_3.png,0.0,0.0,0.0,0.0,0.07563864325686702,0.924361356743133,0.0
114577,train,train/114577_sat_4.jpg,train/114577_mask_4.png,0.0,0.0,0.0,0.0,0.0839714426075441,0.9160285573924559,0.0
114577,train,train/114577_sat_5.jpg,train/114577_mask_5.png,0.0,0.0,0.0,0.0,0.017010017514631125,0.9829899824853688,0.0
114577,train,train/114577_sat_6.jpg,train/114577_mask_6.png,0.0,0.0,0.0,0.0,0.11776453500790295,0.882235464992097,0.0
114577,train,train/114577_sat_7.jpg,train/114577_mask_7.png,0.0,0.0,0.0,0.0,0.0019543765218505704,0.9980456234781494,0.0
114577,train,train/114577_sat_8.jpg,train/114577_mask_8.png,0.005062155581186723,0.0,0.0,0.0,0.007910953052244863,0.9870268913665684,0.0
114577,train,train/114577_sat_9.jpg,train/114577_mask_9.png,0.08571489598017856,0.0,0.0,0.0,0.0,0.9142851040198214,0.0
114577,train,train/114577_sat_10.jpg,train/114577_mask_10.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114577,train,train/114577_sat_11.jpg,train/114577_mask_11.png,0.44875101456704686,0.0,0.0,0.0,0.01789375881071383,0.5333552266222393,0.0
114577,train,train/114577_sat_12.jpg,train/114577_mask_12.png,0.37899419026870007,0.0,0.0,0.0,0.0,0.6210058097312999,0.0
114577,train,train/114577_sat_13.jpg,train/114577_mask_13.png,0.11576476996027169,0.0,0.0,0.0,0.0,0.8842352300397283,0.0
114577,train,train/114577_sat_14.jpg,train/114577_mask_14.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114577,train,train/114577_sat_15.jpg,train/114577_mask_15.png,0.025569759494211627,0.0,0.0,0.0,0.0,0.9744302405057884,0.0
115444,train,train/115444_sat_0.jpg,train/115444_mask_0.png,0.215181660899654,0.784818339100346,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_1.jpg,train/115444_mask_1.png,0.646925327865351,0.35307467213464905,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_2.jpg,train/115444_mask_2.png,0.7722029988465975,0.22779700115340254,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_3.jpg,train/115444_mask_3.png,0.588998889316075,0.411001110683925,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_4.jpg,train/115444_mask_4.png,2.669913281216626e-06,0.9664231705754197,0.0,0.0,0.03357415951129907,0.0,0.0
115444,train,train/115444_sat_5.jpg,train/115444_mask_5.png,0.28705572643000554,0.7129442735699945,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_6.jpg,train/115444_mask_6.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_7.jpg,train/115444_mask_7.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_8.jpg,train/115444_mask_8.png,0.39422337562475973,0.5762740826177966,0.0,0.0,0.02950254175744372,0.0,0.0
115444,train,train/115444_sat_9.jpg,train/115444_mask_9.png,0.7665454526036994,0.23345454739630056,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_10.jpg,train/115444_mask_10.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115444,train,train/115444_sat_11.jpg,train/115444_mask_11.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0
