image_id,split,sat_image_path,mask_path
114433,train,train/114433_sat_8.jpg,train/114433_mask_8.png
114433,train,train/114433_sat_9.jpg,train/114433_mask_9.png
114433,train,train/114433_sat_10.jpg,train/114433_mask_10.png
114433,train,train/114433_sat_11.jpg,train/114433_mask_11.png
114433,train,train/114433_sat_12.jpg,train/114433_mask_12.png
114433,train,train/114433_sat_13.jpg,train/114433_mask_13.png
114433,train,train/114433_sat_14.jpg,train/114433_mask_14.png
114433,train,train/114433_sat_15.jpg,train/114433_mask_15.png
114473,train,train/114473_sat_0.jpg,train/114473_mask_0.png
114473,train,train/114473_sat_1.jpg,train/114473_mask_1.png
114473,train,train/114473_sat_2.jpg,train/114473_mask_2.png
114473,train,train/114473_sat_3.jpg,train/114473_mask_3.png
114473,train,train/114473_sat_4.jpg,train/114473_mask_4.png
114473,train,train/114473_sat_5.jpg,train/114473_mask_5.png
114473,train,train/114473_sat_6.jpg,train/114473_mask_6.png
114473,train,train/114473_sat_7.jpg,train/114473_mask_7.png
114473,train,train/114473_sat_8.jpg,train/114473_mask_8.png
114473,train,train/114473_sat_9.jpg,train/114473_mask_9.png
114473,train,train/114473_sat_10.jpg,train/114473_mask_10.png
114473,train,train/114473_sat_11.jpg,train/114473_mask_11.png
114473,train,train/114473_sat_12.jpg,train/114473_mask_12.png
114473,train,train/114473_sat_13.jpg,train/114473_mask_13.png
114473,train,train/114473_sat_14.jpg,train/114473_mask_14.png
114473,train,train/114473_sat_15.jpg,train/114473_mask_15.png
114577,train,train/114577_sat_0.jpg,train/114577_mask_0.png
114577,train,train/114577_sat_1.jpg,train/114577_mask_1.png
114577,train,train/114577_sat_2.jpg,train/114577_mask_2.png
114577,train,train/114577_sat_3.jpg,train/114577_mask_3.png
114577,train,train/114577_sat_4.jpg,train/114577_mask_4.png
114577,train,train/114577_sat_5.jpg,train/114577_mask_5.png
114577,train,train/114577_sat_6.jpg,train/114577_mask_6.png
114577,train,train/114577_sat_7.jpg,train/114577_mask_7.png
114577,train,train/114577_sat_8.jpg,train/114577_mask_8.png
114577,train,train/114577_sat_9.jpg,train/114577_mask_9.png
114577,train,train/114577_sat_10.jpg,train/114577_mask_10.png
114577,train,train/114577_sat_11.jpg,train/114577_mask_11.png
114577,train,train/114577_sat_12.jpg,train/114577_mask_12.png
114577,train,train/114577_sat_13.jpg,train/114577_mask_13.png
114577,train,train/114577_sat_14.jpg,train/114577_mask_14.png
114577,train,train/114577_sat_15.jpg,train/114577_mask_15.png
115444,train,train/115444_sat_0.jpg,train/115444_mask_0.png
115444,train,train/115444_sat_1.jpg,train/115444_mask_1.png
115444,train,train/115444_sat_2.jpg,train/115444_mask_2.png
115444,train,train/115444_sat_3.jpg,train/115444_mask_3.png
115444,train,train/115444_sat_4.jpg,train/115444_mask_4.png
115444,train,train/115444_sat_5.jpg,train/115444_mask_5.png
115444,train,train/115444_sat_6.jpg,train/115444_mask_6.png
115444,train,train/115444_sat_7.jpg,train/115444_mask_7.png
115444,train,train/115444_sat_8.jpg,train/115444_mask_8.png
115444,train,train/115444_sat_9.jpg,train/115444_mask_9.png
115444,train,train/115444_sat_10.jpg,train/115444_mask_10.png
115444,train,train/115444_sat_11.jpg,train/115444_mask_11.png
115444,train,train/115444_sat_12.jpg,train/115444_mask_12.png
115444,train,train/115444_sat_13.jpg,train/115444_mask_13.png
115444,train,train/115444_sat_14.jpg,train/115444_mask_14.png
115444,train,train/115444_sat_15.jpg,train/115444_mask_15.png
119012,train,train/119012_sat_0.jpg,train/119012_mask_0.png
119012,train,train/119012_sat_1.jpg,train/119012_mask_1.png
119012,train,train/119012_sat_2.jpg,train/119012_mask_2.png
119012,train,train/119012_sat_3.jpg,train/119012_mask_3.png
119012,train,train/119012_sat_4.jpg,train/119012_mask_4.png
119012,train,train/119012_sat_5.jpg,train/119012_mask_5.png
119012,train,train/119012_sat_6.jpg,train/119012_mask_6.png
119012,train,train/119012_sat_7.jpg,train/119012_mask_7.png
119012,train,train/119012_sat_8.jpg,train/119012_mask_8.png
119012,train,train/119012_sat_9.jpg,train/119012_mask_9.png
119012,train,train/119012_sat_10.jpg,train/119012_mask_10.png
119012,train,train/119012_sat_11.jpg,train/119012_mask_11.png
119012,train,train/119012_sat_12.jpg,train/119012_mask_12.png
119012,train,train/119012_sat_13.jpg,train/119012_mask_13.png
119012,train,train/119012_sat_14.jpg,train/119012_mask_14.png
119012,train,train/119012_sat_15.jpg,train/119012_mask_15.png
119079,train,train/119079_sat_0.jpg,train/119079_mask_0.png
119079,train,train/119079_sat_1.jpg,train/119079_mask_1.png
119079,train,train/119079_sat_2.jpg,train/119079_mask_2.png
119079,train,train/119079_sat_3.jpg,train/119079_mask_3.png
119079,train,train/119079_sat_4.jpg,train/119079_mask_4.png
119079,train,train/119079_sat_5.jpg,train/119079_mask_5.png
119079,train,train/119079_sat_6.jpg,train/119079_mask_6.png
119079,train,train/119079_sat_7.jpg,train/119079_mask_7.png
119079,train,train/119079_sat_8.jpg,train/119079_mask_8.png
119079,train,train/119079_sat_9.jpg,train/119079_mask_9.png
119079,train,train/119079_sat_10.jpg,train/119079_mask_10.png
119079,train,train/119079_sat_11.jpg,train/119079_mask_11.png
119079,train,train/119079_sat_12.jpg,train/119079_mask_12.png
119079,train,train/119079_sat_13.jpg,train/119079_mask_13.png
119079,train,train/119079_sat_14.jpg,train/119079_mask_14.png
119079,train,train/119079_sat_15.jpg,train/119079_mask_15.png
119,train,train/119_sat_0.jpg,train/119_mask_0.png
119,train,train/119_sat_1.jpg,train/119_mask_1.png
119,train,train/119_sat_2.jpg,train/119_mask_2.png
119,train,train/119_sat_3.jpg,train/119_mask_3.png
119,train,train/119_sat_4.jpg,train/119_mask_4.png
119,train,train/119_sat_5.jpg,train/119_mask_5.png
119,train,train/119_sat_6.jpg,train/119_mask_6.png
119,train,train/119_sat_7.jpg,train/119_mask_7.png
119,train,train/119_sat_8.jpg,train/119_mask_8.png
119,train,train/119_sat_9.jpg,train/119_mask_9.png
119,train,train/119_sat_10.jpg,train/119_mask_10.png
119,train,train/119_sat_11.jpg,train/119_mask_11.png
119,train,train/119_sat_12.jpg,train/119_mask_12.png
119,train,train/119_sat_13.jpg,train/119_mask_13.png
119,train,train/119_sat_14.jpg,train/119_mask_14.png
119,train,train/119_sat_15.jpg,train/119_mask_15.png
120245,train,train/120245_sat_0.jpg,train/120245_mask_0.png
120245,train,train/120245_sat_1.jpg,train/120245_mask_1.png
120245,train,train/120245_sat_2.jpg,train/120245_mask_2.png
120245,train,train/120245_sat_3.jpg,train/120245_mask_3.png
120245,train,train/120245_sat_4.jpg,train/120245_mask_4.png
120245,train,train/120245_sat_5.jpg,train/120245_mask_5.png
120245,train,train/120245_sat_6.jpg,train/120245_mask_6.png
120245,train,train/120245_sat_7.jpg,train/120245_mask_7.png
120245,train,train/120245_sat_8.jpg,train/120245_mask_8.png
120245,train,train/120245_sat_9.jpg,train/120245_mask_9.png
120245,train,train/120245_sat_10.jpg,train/120245_mask_10.png
120245,train,train/120245_sat_11.jpg,train/120245_mask_11.png
120245,train,train/120245_sat_12.jpg,train/120245_mask_12.png
120245,train,train/120245_sat_13.jpg,train/120245_mask_13.png
120245,train,train/120245_sat_14.jpg,train/120245_mask_14.png
120245,train,train/120245_sat_15.jpg,train/120245_mask_15.png
120625,train,train/120625_sat_0.jpg,train/120625_mask_0.png
120625,train,train/120625_sat_1.jpg,train/120625_mask_1.png
120625,train,train/120625_sat_2.jpg,train/120625_mask_2.png
120625,train,train/120625_sat_3.jpg,train/120625_mask_3.png
120625,train,train/120625_sat_4.jpg,train/120625_mask_4.png
120625,train,train/120625_sat_5.jpg,train/120625_mask_5.png
120625,train,train/120625_sat_6.jpg,train/120625_mask_6.png
120625,train,train/120625_sat_7.jpg,train/120625_mask_7.png
120625,train,train/120625_sat_8.jpg,train/120625_mask_8.png
120625,train,train/120625_sat_9.jpg,train/120625_mask_9.png
120625,train,train/120625_sat_10.jpg,train/120625_mask_10.png
120625,train,train/120625_sat_11.jpg,train/120625_mask_11.png
120625,train,train/120625_sat_12.jpg,train/120625_mask_12.png
120625,train,train/120625_sat_13.jpg,train/120625_mask_13.png
120625,train,train/120625_sat_14.jpg,train/120625_mask_14.png
120625,train,train/120625_sat_15.jpg,train/120625_mask_15.png
122104,train,train/122104_sat_0.jpg,train/122104_mask_0.png
122104,train,train/122104_sat_1.jpg,train/122104_mask_1.png
122104,train,train/122104_sat_2.jpg,train/122104_mask_2.png
122104,train,train/122104_sat_3.jpg,train/122104_mask_3.png
122104,train,train/122104_sat_4.jpg,train/122104_mask_4.png
122104,train,train/122104_sat_5.jpg,train/122104_mask_5.png
122104,train,train/122104_sat_6.jpg,train/122104_mask_6.png
122104,train,train/122104_sat_7.jpg,train/122104_mask_7.png
122104,train,train/122104_sat_8.jpg,train/122104_mask_8.png
122104,train,train/122104_sat_9.jpg,train/122104_mask_9.png
122104,train,train/122104_sat_10.jpg,train/122104_mask_10.png
122104,train,train/122104_sat_11.jpg,train/122104_mask_11.png
122104,train,train/122104_sat_12.jpg,train/122104_mask_12.png
122104,train,train/122104_sat_13.jpg,train/122104_mask_13.png
122104,train,train/122104_sat_14.jpg,train/122104_mask_14.png
122104,train,train/122104_sat_15.jpg,train/122104_mask_15.png
122178,train,train/122178_sat_0.jpg,train/122178_mask_0.png
122178,train,train/122178_sat_1.jpg,train/122178_mask_1.png
122178,train,train/122178_sat_2.jpg,train/122178_mask_2.png
122178,train,train/122178_sat_3.jpg,train/122178_mask_3.png
122178,train,train/122178_sat_4.jpg,train/122178_mask_4.png
122178,train,train/122178_sat_5.jpg,train/122178_mask_5.png
122178,train,train/122178_sat_6.jpg,train/122178_mask_6.png
122178,train,train/122178_sat_7.jpg,train/122178_mask_7.png
122178,train,train/122178_sat_8.jpg,train/122178_mask_8.png
122178,train,train/122178_sat_9.jpg,train/122178_mask_9.png
122178,train,train/122178_sat_10.jpg,train/122178_mask_10.png
122178,train,train/122178_sat_11.jpg,train/122178_mask_11.png
122178,train,train/122178_sat_12.jpg,train/122178_mask_12.png
122178,train,train/122178_sat_13.jpg,train/122178_mask_13.png
122178,train,train/122178_sat_14.jpg,train/122178_mask_14.png
122178,train,train/122178_sat_15.jpg,train/122178_mask_15.png
123172,train,train/123172_sat_0.jpg,train/123172_mask_0.png
123172,train,train/123172_sat_1.jpg,train/123172_mask_1.png
123172,train,train/123172_sat_2.jpg,train/123172_mask_2.png
123172,train,train/123172_sat_3.jpg,train/123172_mask_3.png
123172,train,train/123172_sat_4.jpg,train/123172_mask_4.png
123172,train,train/123172_sat_5.jpg,train/123172_mask_5.png
123172,train,train/123172_sat_6.jpg,train/123172_mask_6.png
123172,train,train/123172_sat_7.jpg,train/123172_mask_7.png
123172,train,train/123172_sat_8.jpg,train/123172_mask_8.png
123172,train,train/123172_sat_9.jpg,train/123172_mask_9.png
123172,train,train/123172_sat_10.jpg,train/123172_mask_10.png
123172,train,train/123172_sat_11.jpg,train/123172_mask_11.png
123172,train,train/123172_sat_12.jpg,train/123172_mask_12.png
123172,train,train/123172_sat_13.jpg,train/123172_mask_13.png
123172,train,train/123172_sat_14.jpg,train/123172_mask_14.png
123172,train,train/123172_sat_15.jpg,train/123172_mask_15.png
124529,train,train/124529_sat_0.jpg,train/124529_mask_0.png
124529,train,train/124529_sat_1.jpg,train/124529_mask_1.png
124529,train,train/124529_sat_2.jpg,train/124529_mask_2.png
124529,train,train/124529_sat_3.jpg,train/124529_mask_3.png
124529,train,train/124529_sat_4.jpg,train/124529_mask_4.png
124529,train,train/124529_sat_5.jpg,train/124529_mask_5.png
124529,train,train/124529_sat_6.jpg,train/124529_mask_6.png
124529,train,train/124529_sat_7.jpg,train/124529_mask_7.png
124529,train,train/124529_sat_8.jpg,train/124529_mask_8.png
124529,train,train/124529_sat_9.jpg,train/124529_mask_9.png
124529,train,train/124529_sat_10.jpg,train/124529_mask_10.png
124529,train,train/124529_sat_11.jpg,train/124529_mask_11.png
124529,train,train/124529_sat_12.jpg,train/124529_mask_12.png
124529,train,train/124529_sat_13.jpg,train/124529_mask_13.png
124529,train,train/124529_sat_14.jpg,train/124529_mask_14.png
124529,train,train/124529_sat_15.jpg,train/124529_mask_15.png
125510,train,train/125510_sat_0.jpg,train/125510_mask_0.png
125510,train,train/125510_sat_1.jpg,train/125510_mask_1.png
125510,train,train/125510_sat_2.jpg,train/125510_mask_2.png
125510,train,train/125510_sat_3.jpg,train/125510_mask_3.png
125510,train,train/125510_sat_4.jpg,train/125510_mask_4.png
125510,train,train/125510_sat_5.jpg,train/125510_mask_5.png
125510,train,train/125510_sat_6.jpg,train/125510_mask_6.png
125510,train,train/125510_sat_7.jpg,train/125510_mask_7.png
125510,train,train/125510_sat_8.jpg,train/125510_mask_8.png
125510,train,train/125510_sat_9.jpg,train/125510_mask_9.png
125510,train,train/125510_sat_10.jpg,train/125510_mask_10.png
125510,train,train/125510_sat_11.jpg,train/125510_mask_11.png
125510,train,train/125510_sat_12.jpg,train/125510_mask_12.png
125510,train,train/125510_sat_13.jpg,train/125510_mask_13.png
125510,train,train/125510_sat_14.jpg,train/125510_mask_14.png
125510,train,train/125510_sat_15.jpg,train/125510_mask_15.png
125795,train,train/125795_sat_0.jpg,train/125795_mask_0.png
125795,train,train/125795_sat_1.jpg,train/125795_mask_1.png
125795,train,train/125795_sat_2.jpg,train/125795_mask_2.png
125795,train,train/125795_sat_3.jpg,train/125795_mask_3.png
125795,train,train/125795_sat_4.jpg,train/125795_mask_4.png
125795,train,train/125795_sat_5.jpg,train/125795_mask_5.png
125795,train,train/125795_sat_6.jpg,train/125795_mask_6.png
125795,train,train/125795_sat_7.jpg,train/125795_mask_7.png
125795,train,train/125795_sat_8.jpg,train/125795_mask_8.png
125795,train,train/125795_sat_9.jpg,train/125795_mask_9.png
125795,train,train/125795_sat_10.jpg,train/125795_mask_10.png
125795,train,train/125795_sat_11.jpg,train/125795_mask_11.png
125795,train,train/125795_sat_12.jpg,train/125795_mask_12.png
125795,train,train/125795_sat_13.jpg,train/125795_mask_13.png
125795,train,train/125795_sat_14.jpg,train/125795_mask_14.png
125795,train,train/125795_sat_15.jpg,train/125795_mask_15.png
126796,train,train/126796_sat_0.jpg,train/126796_mask_0.png
126796,train,train/126796_sat_1.jpg,train/126796_mask_1.png
126796,train,train/126796_sat_2.jpg,train/126796_mask_2.png
126796,train,train/126796_sat_3.jpg,train/126796_mask_3.png
126796,train,train/126796_sat_4.jpg,train/126796_mask_4.png
126796,train,train/126796_sat_5.jpg,train/126796_mask_5.png
126796,train,train/126796_sat_6.jpg,train/126796_mask_6.png
126796,train,train/126796_sat_7.jpg,train/126796_mask_7.png
126796,train,train/126796_sat_8.jpg,train/126796_mask_8.png
126796,train,train/126796_sat_9.jpg,train/126796_mask_9.png
126796,train,train/126796_sat_10.jpg,train/126796_mask_10.png
126796,train,train/126796_sat_11.jpg,train/126796_mask_11.png
126796,train,train/126796_sat_12.jpg,train/126796_mask_12.png
126796,train,train/126796_sat_13.jpg,train/126796_mask_13.png
126796,train,train/126796_sat_14.jpg,train/126796_mask_14.png
126796,train,train/126796_sat_15.jpg,train/126796_mask_15.png
127660,train,train/127660_sat_0.jpg,train/127660_mask_0.png
127660,train,train/127660_sat_1.jpg,train/127660_mask_1.png
127660,train,train/127660_sat_2.jpg,train/127660_mask_2.png
127660,train,train/127660_sat_3.jpg,train/127660_mask_3.png
127660,train,train/127660_sat_4.jpg,train/127660_mask_4.png
127660,train,train/127660_sat_5.jpg,train/127660_mask_5.png
127660,train,train/127660_sat_6.jpg,train/127660_mask_6.png
127660,train,train/127660_sat_7.jpg,train/127660_mask_7.png
127660,train,train/127660_sat_8.jpg,train/127660_mask_8.png
127660,train,train/127660_sat_9.jpg,train/127660_mask_9.png
127660,train,train/127660_sat_10.jpg,train/127660_mask_10.png
127660,train,train/127660_sat_11.jpg,train/127660_mask_11.png
127660,train,train/127660_sat_12.jpg,train/127660_mask_12.png
127660,train,train/127660_sat_13.jpg,train/127660_mask_13.png
127660,train,train/127660_sat_14.jpg,train/127660_mask_14.png
127660,train,train/127660_sat_15.jpg,train/127660_mask_15.png
127976,train,train/127976_sat_0.jpg,train/127976_mask_0.png
127976,train,train/127976_sat_1.jpg,train/127976_mask_1.png
127976,train,train/127976_sat_2.jpg,train/127976_mask_2.png
127976,train,train/127976_sat_3.jpg,train/127976_mask_3.png
127976,train,train/127976_sat_4.jpg,train/127976_mask_4.png
127976,train,train/127976_sat_5.jpg,train/127976_mask_5.png
127976,train,train/127976_sat_6.jpg,train/127976_mask_6.png
127976,train,train/127976_sat_7.jpg,train/127976_mask_7.png
127976,train,train/127976_sat_8.jpg,train/127976_mask_8.png
127976,train,train/127976_sat_9.jpg,train/127976_mask_9.png
127976,train,train/127976_sat_10.jpg,train/127976_mask_10.png
127976,train,train/127976_sat_11.jpg,train/127976_mask_11.png
127976,train,train/127976_sat_12.jpg,train/127976_mask_12.png
127976,train,train/127976_sat_13.jpg,train/127976_mask_13.png
127976,train,train/127976_sat_14.jpg,train/127976_mask_14.png
127976,train,train/127976_sat_15.jpg,train/127976_mask_15.png
129297,train,train/129297_sat_0.jpg,train/129297_mask_0.png
129297,train,train/129297_sat_1.jpg,train/129297_mask_1.png
129297,train,train/129297_sat_2.jpg,train/129297_mask_2.png
129297,train,train/129297_sat_3.jpg,train/129297_mask_3.png
129297,train,train/129297_sat_4.jpg,train/129297_mask_4.png
129297,train,train/129297_sat_5.jpg,train/129297_mask_5.png
129297,train,train/129297_sat_6.jpg,train/129297_mask_6.png
129297,train,train/129297_sat_7.jpg,train/129297_mask_7.png
129297,train,train/129297_sat_8.jpg,train/129297_mask_8.png
129297,train,train/129297_sat_9.jpg,train/129297_mask_9.png
129297,train,train/129297_sat_10.jpg,train/129297_mask_10.png
129297,train,train/129297_sat_11.jpg,train/129297_mask_11.png
129297,train,train/129297_sat_12.jpg,train/129297_mask_12.png
129297,train,train/129297_sat_13.jpg,train/129297_mask_13.png
129297,train,train/129297_sat_14.jpg,train/129297_mask_14.png
129297,train,train/129297_sat_15.jpg,train/129297_mask_15.png
129298,train,train/129298_sat_0.jpg,train/129298_mask_0.png
129298,train,train/129298_sat_1.jpg,train/129298_mask_1.png
129298,train,train/129298_sat_2.jpg,train/129298_mask_2.png
129298,train,train/129298_sat_3.jpg,train/129298_mask_3.png
